Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Programs,Token1Multiplier,Token2Multiplier
sTZhjmuN9QP1vrFAxaqprnhstxieFccqkVTgJPvVCJBgN8HSCu11VuzrMrYJNCNHniTKUrxiG7nrTAW2hLoP4kj,1782757129,2026-06-29T18:18:49.000Z,ACTIVITY_TOKEN_SWAP,CLFKmr5EM8UarNYeSuUr8agceBFNWuLTtBodoGSf3htw,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62554041958,9,2.2575,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2xDTVcgbxZcBUkHqC87huxBEsiBzVDhr3E9WkQjQh6PqMqmT9NjwW6BnKRSzRGzGK3kLx9WWBJk7Enpoz2etCo8n,1782757129,2026-06-29T18:18:49.000Z,ACTIVITY_TOKEN_SWAP,EjNhy5U6NAQrFoM2NmkdkF84sNdG4wzb3zyiYrqBAJPS,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60498041958,9,2.1823,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
41SmT6amo2GNTcPBNQZA2eRU8zPpCzL9NYBPxwMYgpACy7dVCKhVExSEc2CpE12JWzh8B1XtbFjweiDSxG6f8dYU,1782757129,2026-06-29T18:18:49.000Z,ACTIVITY_TOKEN_SWAP,4r85HX6eNP8LMVsPZ7xt7MaZBUbgWj6YGVWpASgEBPaK,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64716979020,9,2.3344,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2v2jVA5GPhUwPJ46RsRf3Map6FiWNoWSJiKFbzwz4Y2RLF9R2DHq86ULE6ScEpenLNKBTJMaQS5Qv87wccfyeexM,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,D8ECS9fcoM7DKZZC6jB1EyNGxPhPxi5hULcUTgzPvy17,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64681286713,9,2.3339,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3iJ8mGV26ZpEEzhevfmSQwMSMdE1ftxdtVm9FEPPtMaTMC4HzT5gmtsKcVM7tPLdAzdBkWQA6otCYR26TZ8Bden3,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,B7GLQs7jXfgY2122sgqVKXPJAKYSTqLcAdLGwY2mQ8nv,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64695804195,9,2.3339,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
25HimH2CRtuXvM9gC5Btw1DnC9W2x9uzp4fJEF3oquNYwQojDdwvCiQL37oZPTaGXtXVKKwkcYSzFwUNbSqnycFZ,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,9ezpFgZjyEn9dk821mYLSWs85qarf61K8gpkw14QVAqz,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60582153846,9,2.1659,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5Z8a2n3isbM9sVFSaLgSRBKyYqGDwUE8Df2sdgvcE7sTK3ui8CCdEEG1QULzAHpXTiS3gkFJdF476eHjnxmnPAfa,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,HEeSbpBcvgE8fhzvCvWhgE2VBv9WhxwU8mq9jHD2RSXZ,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62563048951,9,2.2586,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2TfARspBY6BJZaGZue1joX52VyBTf9xVwRcPqyFtyDDoXKzuj9yTrF1zJH5LKST4cpptxFduUfYmqbPQyFX62YXm,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,41p5Ym5xMfbwCjHXYDKi3CBikEwnjrnxM6ryJeY3DgXt,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62597090909,9,2.2586,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3ChLkmk6Jf8nNYtwSu4epRrYitZ2vw8i76zWN83789XDhUQbvv8X71kjWMpNZFSe8jztuAnfGg6q1pJe7joABrk8,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,9sgU34UxyXv3zzh49wkCmTvmedELoZiCc2RRCEEfBwGo,So11111111111111111111111111111111111111112,32000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66559412587,9,2.4092,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4qjwLg3uv8Yp7V3KXCszhqxBp36SX1AwxS6uKJVXNXvX4fY8Xfj5mgNzVB5i3UqY9jAKZ1uuAmwThHFzBtnpfJNW,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,3dmfFqiaJ8e4W3VHBUdPrvQJaUuEMKXSGKxKu4sJQFfL,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62405342657,9,2.2597,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2YMcSPpoxK24Z2LP8uSK4pcbJbehhUxxMNnFbuA7EA8vsTKqKGi8SQFaVbvXER1GreQbxwqu517JCp7qveLahXbp,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,nkxP88GETYrhfxd8DbdFiW39Hc4k9AUT5VSdDq4etoE,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60328307692,9,2.1844,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
4NrFd8gkWFYDGy2CgVooUa8zQE8C9sujqNLc5veUy5FmzNQSXtpuivSVkuaT98sjucTpUcjyMpZs8BU8QKrdkWQn,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,FDCcyUqXvup4kzD3qnBvjeVe7aqddaYxoCiLsu9RvNuK,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62628755244,9,2.2597,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|REALQqNEomY6cQGZJUGwywTBD2UmDT32rZcNnfxQ5N2|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
WxvZyaNJT4jR8d3nwEyJ9VFXjpsvP3XpaZ6v9Yk221KEtovhpXczGxemk548aAR8EiHVCnhrkeuua96bLihz86U,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,6G6CVcFtEfyN4yeJze6Aj5XdpYxkhvgNiY3jrzXCS6nK,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64650293706,9,2.3351,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5voHeMDuvHxTRyDzawYVEouEJHzqnsucJy3MRiEiVmR4xT4tBNtd7fUwWoBXBS16s8cDRcXAdGr2wZ746KYNgSD3,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,7h6XQAaeXhzv8vx33ZHR8XnTVCzD8BpxYC2QdYHFSUk4,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64686853146,9,2.3351,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3HRoWtuqTmM89LMtPBsBneorxBi9Y2dQRepQhExsuavUWToqxj939CJofSVG6n3DsGDUzuTXA6AHi7MW6uVtWvNM,1782757128,2026-06-29T18:18:48.000Z,ACTIVITY_TOKEN_SWAP,BwjfpD1gWqcxSa1kBuvG6oNGdqV2ZxGneqQERRddGM2x,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64797426573,9,2.3164,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||DRVSpZ2YUYYKgZP8XtLhAGtT1zYSCKzeHfb4DgRnrgqD|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2REHGEg8BoowNZuS1cjQWbvQ7zVQYsNnP9dL4nwMFPv1TwFHn84e7YjNNvRAf739TfjyZ7rYKmF3pZNo5Y9sA23c,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,9q5XYthWF29j4CAitQNwYxduMQ9sdsv6GtevWnzTgeGP,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62634601398,9,2.2603,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
QBeWpquqcrQ7qcyXR3PK2ZTveiAg8y6eH5neZRL7b4AkvsWYKwAyNkBrNRr499LSsgZTSUVpZDxmQP9HLsdEsHP,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,7qFxemqH5T9Acc6yZ8GfssCt5SxCTUNM5Jg3E64X6NxX,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64789846153,9,2.3333,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2AwAevhGf2c7gugWgxwM1N361CTE8XTMJ16puZiiNZdDzS9vdXxK7nnTWvA9MS72JbMcWY1e54K74rL5nASMoVdR,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,DfUR7ZXosAvtdzKd5HDrYuPfrdH5PkZkTSXLNFyXV1bx,So11111111111111111111111111111111111111112,28768000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60583636363,9,2.1653,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
5zTMDycnMFZH3sfw5W8s7b9cvsgrvtCKPSmC3MYW69a7nFGbAFij58PL3B8iHEVfjtPidqDkWCxzZtGNTfNfqytM,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,6ZXEWKzgFjhATrRk1FUWhLdkjVtzWbs8MuBM5XgtjEns,So11111111111111111111111111111111111111112,29757000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62704643356,9,2.2411,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||DRVSpZ2YUYYKgZP8XtLhAGtT1zYSCKzeHfb4DgRnrgqD|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3Ee5n8fV6ddY3aYWUKMCPKmJNVdhjfE6E7Qv1fup3dGBo95QJXGGrm5Hst3FDu2z9XZsgkNz5aiUNeL3qwjkmsCs,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,7s4qWe33W2YLjyPvtMFmNDkTxdqUFaXW3dwGN7cCEuZR,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60365202797,9,2.1841,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
jyCnaknpMP5PJJmJayiFzT7vXdLSoAcX6EbpECXxmv2FYKGqytc2qjZppb91EnhsJm6bxs4YGMu73hnx2Krre1T,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,2TuxMVwtKca5gZGG5upKfMmRLLCsgqksGsaY9UwXSupQ,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64777090909,9,2.316,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
ZSFpGmgisfdBK7HsmxE9PTCokEvU5TjLgwCyWRMBkQCSRsvG8YGMMY8KK1reFyz1ehTGE4nJJe1Mf6kZiUCG3CV,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,8hmoANn6oZyitbDdFVRU4MXo3tb4sfDARgbXH9vqUgwd,So11111111111111111111111111111111111111112,30748900,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64768195804,9,2.3158,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2JLCyMQw9R2w4FrA98NrFj9x45R8exaeajKHB33zZVw5YnNHu3P9U18MWsF4vtY89zagNEWZAcn1Td6S1mRfPm9x,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,4nDLjDYnoRQm2QKBrhes5xDzH8Y9RGUrYaoQpctwErMg,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62679608391,9,2.2594,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
66eKUEjzDYkPQ7VkDXg2gjNTJhkLw5JWBuyCc3NBieEwJmhJWfzmC62V2HMauf2nZ8d1uBr1MPWQkLw53UC21okZ,1782757127,2026-06-29T18:18:47.000Z,ACTIVITY_TOKEN_SWAP,GGmRBpVJKjk9mX9pQKXBozYKtcoGa1myD1hiLW879KfW,So11111111111111111111111111111111111111112,30000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62711832167,9,2.2594,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
Po9bXKchnodYmsvhZyyCfcfrT8q7NjMGMzSG3y9VRcN3VNQpnWT7YBT3rHzeG7nziJDnjJJ3jFeRyjd8dq74a19,1782757126,2026-06-29T18:18:46.000Z,ACTIVITY_TOKEN_SWAP,vCoJKQNmyU4B3nAwLLt7px3rRB6TnSLgQCWbebPrdcg,So11111111111111111111111111111111111111112,31744000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66870853146,9,2.3924,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2ULkQNx97LY4TRrs45h4tTwEAqaEdzFriNt6Yhk8EmYwHDU2JoZv66x6XJ3Jfjh2LLjMcHxmJKw2wJFRoY41YW3,1782757126,2026-06-29T18:18:46.000Z,ACTIVITY_TOKEN_SWAP,B5ks6mJe1RzVMit7BSCcQWjB5RWVZRQu2AkypUWqxRWx,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64783188811,9,2.3176,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||CAMMCzo5YL8w4VFF8KVHrK22GGUsp5VTaW7grrKgrWqK|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2Da3awBJec78Ve8yyiFE7aGhCv7p81UwApHmCvDPTuZHsypKvH6a14WMrNpv5zpqr3RqC4S7KY6i6LXE234mTMeh,1782757093,2026-06-29T18:18:13.000Z,ACTIVITY_TOKEN_SWAP,F8PPvd6K6MgjUyZW3bq1SoDmUfFc6r4RGjFqaV9JdrJi,So11111111111111111111111111111111111111112,30752000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64769006993,9,2.3172,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||9H6tua7jkLhdm3w8BvgpTn5LZNU7g4ZynDmCiNN3q6Rp|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2pKf9Djm5YyMScxXqBFnztFQWpzdkTZhL7LAjEH7NxPLBmohmiJdSqDpRHYdtAn4J7DPAJbtg9E6HZJw1grTHqWr,1782757064,2026-06-29T18:17:44.000Z,ACTIVITY_TOKEN_SWAP,G66MWzZQJLyChRj2GX4V52kRjWjUa8w5SMXz6aikBb2G,So11111111111111111111111111111111111111112,29000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,60611664335,9,2.1846,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||BiSoNHVpsVZW2F7rx2eQ59yQwKxzU5NvBcmKshCSUypi|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
3k1VKxoxqjdMM8KRzdoN3EYLiGa8MjRnfMYRkAWRwUboDX93nBXzpqq3tx9truY4ojYuJ5qsRRyBZzDh4tdzPucH,1782757060,2026-06-29T18:17:40.000Z,ACTIVITY_TOKEN_SWAP,3wnb6DtXXe9X82mPPomiBkmqsRWr5Y2TWM9GSk3LMmaY,So11111111111111111111111111111111111111112,29757000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62669034965,9,2.242,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||ALPHAQmeA7bjrVuccPsYPiCvsi428SNwte66Srvs4pHA|ZERor4xhbUycZ6gb9ntrhqscUcZmAbQDjEAtCf4hbZY|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
gvhzcgjknwvx21BqFmyhmMEDWRq6rMe7qbktNv3h56vHrt6fUjJ4MRKnUjVj6fc9bbByREXAUBwVR6hyXArKDdw,1782756997,2026-06-29T18:16:37.000Z,ACTIVITY_TOKEN_SWAP,G5TzQeSLEhDKCDfsLt12XSTNSa6wPyNC5Hc7U2ig386b,So11111111111111111111111111111111111111112,29760000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,62709286713,9,2.242,proVF4pMXVaYqmy4NjniPh4pqKNfMmsihgd4wdkCX3u||whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|cpamdpZCGKUy5JxQXB4dcpGPiikHawvSWAd6mEn1sGG|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
MRAFpDY8xEv782RZ8CeTYBgXqfj7ERsV4ULUpQW7eU45WryaceMmNX57PJZoJQmXCDrNgMLnNvmYAmEFLDvBjcN,1782756971,2026-06-29T18:16:11.000Z,ACTIVITY_TOKEN_SWAP,FzUpxD9ce2ZdyM5ZrEuVrz26sxYXZD3kFBrLR7XGtCov,So11111111111111111111111111111111111111112,31740800,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,66951972027,9,2.3958,DF1ow4tspfHX9JwWJsAb9epbkA8hmpSEAtxXy1V27QBH||DRVSpZ2YUYYKgZP8XtLhAGtT1zYSCKzeHfb4DgRnrgqD|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
2PoNETMS3btEAJjYhvdnDNSzEhV76ZrNzePd7E6YBgShH6XAHG4D1cTTEXi3WYrVzaej9b88MRPnQu8hVf5DqpUG,1782756967,2026-06-29T18:16:07.000Z,ACTIVITY_TOKEN_SWAP,ABF5drumH4j5vjAjvtosoZF1xGzvppYoKs2NZUTX5csm,So11111111111111111111111111111111111111112,31000000,9,6VdVk3ngmTDBrZDgHCWE3U1VmKFmFTh5mnN43LJQeE9U,64862993006,9,2.338,T1TANpTeScyeqVzzgNViGDNrkQ6qHz9KrSBS4aNXvGT||LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|MNFSTqtC93rEfYHB6hF82sKdZpUDFWkViLByLd1k1Ms,1.0,1.0
